Freq.	S11(V1)	S12(V1)	S21(V1)	S22(V1)
1.97742490660454e+09	-4.51795440519896e-01,-1.27365823973136e-01	6.50788706318194e-02,6.28465570369277e-02	6.30216177926782e-01,6.45816877427178e+00	5.70059260870510e-02,-2.30188994298255e-01
1.97788027794034e+09	-4.51833036066210e-01,-1.27231366437350e-01	6.50874814931943e-02,6.28526197753928e-02	6.31138506032240e-01,6.45671371194361e+00	5.69609826085553e-02,-2.30115620807948e-01
1.97833575414133e+09	-4.51870603613956e-01,-1.27096900613428e-01	6.50960938469605e-02,6.28586844678743e-02	6.32060407629253e-01,6.45525874679427e+00	5.69160502321850e-02,-2.30042246808894e-01
1.97879133523167e+09	-4.51908142935038e-01,-1.26962429347663e-01	6.51047084476378e-02,6.28647498724632e-02	6.32981981623958e-01,6.45380384613085e+00	5.68711341537502e-02,-2.29968872100198e-01
1.97924702123551e+09	-4.51945651612216e-01,-1.26827947681330e-01	6.51133248358973e-02,6.28708167570179e-02	6.33903167264248e-01,6.45234903054348e+00	5.68262263381525e-02,-2.29895503020329e-01
1.97970281217701e+09	-4.51983136635936e-01,-1.26693463170170e-01	6.51219427152354e-02,6.28768855879214e-02	6.34823926756805e-01,6.45089431174167e+00	5.67813377917215e-02,-2.29822122911808e-01
1.98015870808034e+09	-4.52020592664614e-01,-1.26558971576264e-01	6.51305626828196e-02,6.28829554012166e-02	6.35744337426844e-01,6.44943966488255e+00	5.67364628524509e-02,-2.29748744135614e-01
1.98061470896967e+09	-4.52058018905002e-01,-1.26424471250468e-01	6.51391845840144e-02,6.28890264563092e-02	6.36664378793068e-01,6.44798509696542e+00	5.66915988394066e-02,-2.29675368784143e-01
1.98107081486917e+09	-4.52095418051053e-01,-1.26289964316624e-01	6.51478081169044e-02,6.28950992432169e-02	6.37584011693086e-01,6.44653062074049e+00	5.66467485733950e-02,-2.29601990636661e-01
1.98152702580303e+09	-4.52132788245616e-01,-1.26155450315132e-01	6.51564337317825e-02,6.29011730285201e-02	6.38503294667340e-01,6.44507621711651e+00	5.66019119026180e-02,-2.29528613739637e-01
1.98198334179543e+09	-4.52170132180224e-01,-1.26020931368291e-01	6.51650611268076e-02,6.29072483023599e-02	6.39422188559340e-01,6.44362189885490e+00	5.65570916461626e-02,-2.29455231875101e-01
1.98243976287057e+09	-4.52207449065825e-01,-1.25886405824966e-01	6.51736901470293e-02,6.29133253240629e-02	6.40340672949965e-01,6.44216767294380e+00	5.65122851194271e-02,-2.29381847133783e-01
1.98289628905264e+09	-4.52244736240314e-01,-1.25751871573034e-01	6.51823210900971e-02,6.29194036141210e-02	6.41258786262284e-01,6.44071352705766e+00	5.64674894954000e-02,-2.29308465678624e-01
1.98335292036586e+09	-4.52281995321727e-01,-1.25617331926648e-01	6.51909542597541e-02,6.29254826700967e-02	6.42176568253712e-01,6.43925944789764e+00	5.64227101277295e-02,-2.29235083251194e-01
1.98380965683443e+09	-4.52319226599303e-01,-1.25482784042231e-01	6.51995888951555e-02,6.29315637437333e-02	6.43093919637469e-01,6.43780546849434e+00	5.63779417952519e-02,-2.29161699979435e-01
1.98426649848257e+09	-4.52356431690642e-01,-1.25348231231779e-01	6.52082252999840e-02,6.29376463326750e-02	6.44010880200834e-01,6.43635157555461e+00	5.63331898486599e-02,-2.29088311606704e-01
1.98472344533449e+09	-4.52393607930552e-01,-1.25213671385678e-01	6.52168637721928e-02,6.29437299574356e-02	6.44927488304661e-01,6.43489775675982e+00	5.62884514653914e-02,-2.29014924296642e-01
1.98518049741443e+09	-4.52430757214343e-01,-1.25079104967096e-01	6.52255038565158e-02,6.29498153619822e-02	6.45843684842904e-01,6.43344403161786e+00	5.62437267779317e-02,-2.28941533945786e-01
1.98563765474662e+09	-4.52467877675694e-01,-1.24944531522048e-01	6.52341460040139e-02,6.29559018129958e-02	6.46759528201629e-01,6.43199038105815e+00	5.61990156444943e-02,-2.28868144603422e-01
1.98609491735529e+09	-4.52504968532718e-01,-1.24809949401580e-01	6.52427900594386e-02,6.29619895694842e-02	6.47674997981811e-01,6.43053681203899e+00	5.61543153822877e-02,-2.28794758353744e-01
1.98655228526470e+09	-4.52542033275825e-01,-1.24675362375121e-01	6.52514358737037e-02,6.29680788680107e-02	6.48590075183854e-01,6.42908333058499e+00	5.61096314789613e-02,-2.28721366870055e-01
1.98700975849908e+09	-4.52579068445594e-01,-1.24540766682366e-01	6.52600835915806e-02,6.29741694825837e-02	6.49504778103562e-01,6.42762993110129e+00	5.60649584371176e-02,-2.28647978423469e-01
1.98746733708269e+09	-4.52616077531034e-01,-1.24406166091204e-01	6.52687330640243e-02,6.29802616498714e-02	6.50419087753635e-01,6.42617661962176e+00	5.60203017427370e-02,-2.28574584689548e-01
1.98792502103980e+09	-4.52653057866150e-01,-1.24271558496703e-01	6.52773845892228e-02,6.29863548902398e-02	6.51333042418173e-01,6.42472338381985e+00	5.59756585800188e-02,-2.28501191829212e-01
1.98838281039467e+09	-4.52690011353776e-01,-1.24136944357346e-01	6.52860377112879e-02,6.29924499475443e-02	6.52246583119777e-01,6.42327024318490e+00	5.59310290732118e-02,-2.28427795736689e-01
1.98884070517157e+09	-4.52726936120609e-01,-1.24002323223455e-01	6.52946928819049e-02,6.29985460885600e-02	6.53159768125170e-01,6.42181717866443e+00	5.58864130885515e-02,-2.28354400463729e-01
1.98929870539478e+09	-4.52763834071495e-01,-1.23867695552234e-01	6.53033496449847e-02,6.30046440570961e-02	6.54072538493224e-01,6.42036420974064e+00	5.58418107477010e-02,-2.28281001903648e-01
1.98975681108857e+09	-4.52800703331111e-01,-1.23733060895246e-01	6.53120084523868e-02,6.30107431199508e-02	6.54984952456580e-01,6.41891131736583e+00	5.57972219191338e-02,-2.28207604108846e-01
1.99021502227725e+09	-4.52837543913284e-01,-1.23598419257457e-01	6.53206693020932e-02,6.30168432824453e-02	6.55897009644445e-01,6.41745850176042e+00	5.57526465991336e-02,-2.28134207052624e-01
1.99067333898510e+09	-4.52874357726094e-01,-1.23463771094061e-01	6.53293317377496e-02,6.30229452883437e-02	6.56808651170660e-01,6.41600578239886e+00	5.57080849058658e-02,-2.28060806627329e-01
1.99113176123643e+09	-4.52911142891190e-01,-1.23329115958486e-01	6.53379962114767e-02,6.30290484044787e-02	6.57719935216753e-01,6.41455314024062e+00	5.56635367111640e-02,-2.27987406886336e-01
1.99159028905553e+09	-4.52947902103325e-01,-1.23194455958219e-01	6.53466624205973e-02,6.30351531212965e-02	6.58630822881766e-01,6.41310058805837e+00	5.56190048117866e-02,-2.27914001618744e-01
1.99204892246672e+09	-4.52984631912135e-01,-1.23059787340627e-01	6.53553305097428e-02,6.30412592122552e-02	6.59541332409824e-01,6.41164812021236e+00	5.55744837200194e-02,-2.27840599084420e-01
1.99250766149431e+09	-4.53021333116940e-01,-1.22925111764277e-01	6.53640006306774e-02,6.30473664293379e-02	6.60451483387726e-01,6.41019573022121e+00	5.55299761126353e-02,-2.27767197153186e-01
1.99296650616263e+09	-4.53058005731677e-01,-1.22790429234030e-01	6.53726727813624e-02,6.30534747778435e-02	6.61361275448300e-01,6.40874341830336e+00	5.54854819856032e-02,-2.27693795798159e-01
1.99342545649601e+09	-4.53094651671014e-01,-1.22655740201006e-01	6.53813465049336e-02,6.30595850014580e-02	6.62270649815604e-01,6.40729120391945e+00	5.54410014503219e-02,-2.27620390909984e-01
1.99388451251877e+09	-4.53131271732022e-01,-1.22521046321523e-01	6.53900219531915e-02,6.30656968523035e-02	6.63179626094542e-01,6.40583908059980e+00	5.53965371808034e-02,-2.27546980361573e-01
1.99434367425525e+09	-4.53167860565569e-01,-1.22386343401480e-01	6.53986997256900e-02,6.30718093652195e-02	6.64088280879464e-01,6.40438702344600e+00	5.53520835804124e-02,-2.27473576490671e-01
1.99480294172981e+09	-4.53204425452911e-01,-1.22251636087533e-01	6.54073787636182e-02,6.30779242543286e-02	6.64996478512456e-01,6.40293507702806e+00	5.53076463474382e-02,-2.27400162822919e-01
1.99526231496679e+09	-4.53240959920103e-01,-1.22116921395880e-01	6.54160602758773e-02,6.30840395630009e-02	6.65904373834992e-01,6.40148319053638e+00	5.52632224571397e-02,-2.27326753680584e-01
1.99572179399054e+09	-4.53277464331131e-01,-1.21982196469811e-01	6.54247434967517e-02,6.30901565408661e-02	6.66811868321795e-01,6.40003139675605e+00	5.52188066539072e-02,-2.27253349146063e-01
1.99618137882543e+09	-4.53313943714347e-01,-1.21847468369541e-01	6.54334285860092e-02,6.30962749194456e-02	6.67718982892955e-01,6.39857968845918e+00	5.51744097703291e-02,-2.27179936721039e-01
1.99664106949582e+09	-4.53350397307016e-01,-1.21712735444408e-01	6.54421153872169e-02,6.31023949571046e-02	6.68625697321105e-01,6.39712807253474e+00	5.51300291170427e-02,-2.27106518476684e-01
1.99710086602609e+09	-4.53386818985025e-01,-1.21577991855250e-01	6.54508043459030e-02,6.31085159413666e-02	6.69532068191238e-01,6.39567653073108e+00	5.50856564269753e-02,-2.27033108840852e-01
1.99756076844061e+09	-4.53423214902951e-01,-1.21443243449240e-01	6.54594950122536e-02,6.31146385952334e-02	6.70438038231134e-01,6.39422508172834e+00	5.50412999561978e-02,-2.26959693331106e-01
1.99802077676377e+09	-4.53459581620891e-01,-1.21308486482917e-01	6.54681875306934e-02,6.31207626914904e-02	6.71343625622709e-01,6.39277371983095e+00	5.49969542280646e-02,-2.26886280193619e-01
1.99848089101996e+09	-4.53495923380589e-01,-1.21173726359263e-01	6.54768819070717e-02,6.31268882151010e-02	6.72248831379534e-01,6.39132244451843e+00	5.49526273891079e-02,-2.26812859036185e-01
1.99894111123356e+09	-4.53532233287954e-01,-1.21038955591573e-01	6.54855784324859e-02,6.31330147061904e-02	6.73153692152470e-01,6.38987124417274e+00	5.49083084971720e-02,-2.26739446374763e-01
1.99940143742899e+09	-4.53568517495060e-01,-1.20904180021285e-01	6.54942766570195e-02,6.31391428880178e-02	6.74058150739234e-01,6.38842013749250e+00	5.48640058005547e-02,-2.26666027732439e-01
1.99986186963065e+09	-4.53604773333419e-01,-1.20769397560640e-01	6.55029768798165e-02,6.31452722804431e-02	6.74962245141505e-01,6.38696911212852e+00	5.48197165093030e-02,-2.26592609260968e-01
2.00032240786294e+09	-4.53641002733534e-01,-1.20634608650829e-01	6.55116786426305e-02,6.31514036268949e-02	6.75865916855908e-01,6.38551818749858e+00	5.47754407168952e-02,-2.26519186845614e-01
2.00078305215029e+09	-4.53677204562160e-01,-1.20499814511152e-01	6.55203825542875e-02,6.31575359417843e-02	6.76769243534017e-01,6.38406733798125e+00	5.47311810019744e-02,-2.26445762457594e-01
2.00124380251712e+09	-4.53713374616432e-01,-1.20365009752255e-01	6.55290886044299e-02,6.31636692501962e-02	6.77672223451046e-01,6.38261656448526e+00	5.46869292135854e-02,-2.26372346424869e-01
2.00170465898786e+09	-4.53749521729147e-01,-1.20230202295870e-01	6.55377960415608e-02,6.31698047612523e-02	6.78574761213129e-01,6.38116589830410e+00	5.46426963688429e-02,-2.26298918101324e-01
2.00216562158694e+09	-4.53785637863782e-01,-1.20095385881949e-01	6.55465057678758e-02,6.31759410236531e-02	6.79476971337111e-01,6.37971530194156e+00	5.45984741247341e-02,-2.26225495989500e-01
2.00262669033880e+09	-4.53821725718552e-01,-1.19960562603029e-01	6.55552174798848e-02,6.31820785281676e-02	6.80378815178550e-01,6.37826478818320e+00	5.45542652560131e-02,-2.26152073885866e-01
2.00308786526789e+09	-4.53857787230369e-01,-1.19825732896295e-01	6.55639307188009e-02,6.31882180181311e-02	6.81280234342948e-01,6.37681437643083e+00	5.45100698491605e-02,-2.26078647673687e-01
2.00354914639866e+09	-4.53893821254531e-01,-1.19690897984509e-01	6.55726460942918e-02,6.31943585082144e-02	6.82181306344342e-01,6.37536404109759e+00	5.44658904902924e-02,-2.26005219330309e-01
2.00401053375556e+09	-4.53929826282866e-01,-1.19556054566859e-01	6.55813632939418e-02,6.32005005086248e-02	6.83081991243603e-01,6.37391379562147e+00	5.44217218061205e-02,-2.25931792998805e-01
2.00447202736306e+09	-4.53965806535529e-01,-1.19421208036070e-01	6.55900823244280e-02,6.32066440053414e-02	6.83982290053699e-01,6.37246363957512e+00	5.43775719328314e-02,-2.25858358309233e-01
2.00493362724562e+09	-4.54001755139056e-01,-1.19286350924025e-01	6.55988034764632e-02,6.32127885371770e-02	6.84882239293222e-01,6.37101356123282e+00	5.43334299509188e-02,-2.25784931750445e-01
2.00539533342772e+09	-4.54037678237478e-01,-1.19151489053511e-01	6.56075262998129e-02,6.32189348282401e-02	6.85781781987117e-01,6.36956357935429e+00	5.42893040836452e-02,-2.25711498863613e-01
2.00585714593384e+09	-4.54073573160939e-01,-1.19016620345402e-01	6.56162510940787e-02,6.32250823981204e-02	6.86680955996101e-01,6.36811368157746e+00	5.42451915537099e-02,-2.25638065795687e-01
2.00631906478847e+09	-4.54109436483622e-01,-1.18881741070992e-01	6.56249780035069e-02,6.32312310186140e-02	6.87579779381414e-01,6.36666386212765e+00	5.42010869028031e-02,-2.25564640772827e-01
2.00678109001608e+09	-4.54145277787436e-01,-1.18746860780972e-01	6.56337064314653e-02,6.32373816475045e-02	6.88478176815395e-01,6.36521414577023e+00	5.41570038007679e-02,-2.25491201088055e-01
2.00724322164119e+09	-4.54181088275682e-01,-1.18611971585252e-01	6.56424371259431e-02,6.32435330851987e-02	6.89376242684265e-01,6.36376450157785e+00	5.41129312529951e-02,-2.25417767313739e-01
2.00770545968828e+09	-4.54216870648102e-01,-1.18477075568672e-01	6.56511697829863e-02,6.32496858226162e-02	6.90273938475662e-01,6.36231494233990e+00	5.40688720224047e-02,-2.25344333249777e-01
2.00816780418188e+09	-4.54252626853402e-01,-1.18342173161041e-01	6.56599039428258e-02,6.32558406029318e-02	6.91171205994197e-01,6.36086548742984e+00	5.40248261827916e-02,-2.25270894775926e-01
2.00863025514648e+09	-4.54288353040062e-01,-1.18207263514340e-01	6.56686405186803e-02,6.32619959554724e-02	6.92068160609747e-01,6.35941609874002e+00	5.39807935705094e-02,-2.25197460051378e-01
2.00909281260662e+09	-4.54324053091459e-01,-1.18072347483489e-01	6.56773785929643e-02,6.32681533613191e-02	6.92964686295911e-01,6.35796681479806e+00	5.39367743366028e-02,-2.25124020861949e-01
2.00955547658681e+09	-4.54359725088865e-01,-1.17937424646785e-01	6.56861186212902e-02,6.32743120877519e-02	6.93860840557305e-01,6.35651761665803e+00	5.38927683972605e-02,-2.25050581273890e-01
2.01001824711158e+09	-4.54395369795452e-01,-1.17802496660256e-01	6.56948607574766e-02,6.32804718879501e-02	6.94756642756017e-01,6.35506849796745e+00	5.38487784332298e-02,-2.24977139184798e-01
2.01048112420548e+09	-4.54430985728941e-01,-1.17667560223876e-01	6.57036046876532e-02,6.32866332712239e-02	6.95652053130273e-01,6.35361947207143e+00	5.38047990674688e-02,-2.24903698718706e-01
2.01094410789303e+09	-4.54466574399853e-01,-1.17532618645581e-01	6.57123507216004e-02,6.32927957387460e-02	6.96547110743539e-01,6.35217052605566e+00	5.37608356667478e-02,-2.24830255698626e-01
2.01140719819879e+09	-4.54502134329539e-01,-1.17397668625488e-01	6.57210985452289e-02,6.32989597996897e-02	6.97441775859163e-01,6.35072167325107e+00	5.37168828533794e-02,-2.24756814245748e-01
2.01187039514732e+09	-4.54537666280383e-01,-1.17262711819494e-01	6.57298483124028e-02,6.33051252072585e-02	6.98336067835591e-01,6.34927290730788e+00	5.36729433081156e-02,-2.24683372258325e-01
2.01233369876316e+09	-4.54573173697944e-01,-1.17127751955001e-01	6.57385998748740e-02,6.33112922007314e-02	6.99229967991824e-01,6.34782423447813e+00	5.36290224673781e-02,-2.24609921469350e-01
2.01279710907089e+09	-4.54608649735829e-01,-1.16992781588161e-01	6.57473535228627e-02,6.33174603172134e-02	7.00123512673263e-01,6.34637564289762e+00	5.35851094414781e-02,-2.24536478332500e-01
2.01326062609507e+09	-4.54644097840337e-01,-1.16857804447105e-01	6.57561091080869e-02,6.33236297959194e-02	7.01016683194370e-01,6.34492713881273e+00	5.35412096674954e-02,-2.24463034579535e-01
2.01372424986027e+09	-4.54679521454690e-01,-1.16722824257024e-01	6.57648664823228e-02,6.33298008762621e-02	7.01909460891919e-01,6.34347872848593e+00	5.34973285789528e-02,-2.24389581946381e-01
2.01418798039109e+09	-4.54714913737298e-01,-1.16587833578347e-01	6.57736259357074e-02,6.33359730950467e-02	7.02801882080797e-01,6.34203040002907e+00	5.34534552914683e-02,-2.24316136880560e-01
2.01465181771210e+09	-4.54750281558724e-01,-1.16452839856820e-01	6.57823871739190e-02,6.33421469259533e-02	7.03693909780521e-01,6.34058216576029e+00	5.34096006766829e-02,-2.24242682882230e-01
2.01511576184789e+09	-4.54785618080507e-01,-1.16317835655742e-01	6.57911504870272e-02,6.33483219055804e-02	7.04585580285382e-01,6.33913401377457e+00	5.33657538536356e-02,-2.24169236394693e-01
2.01557981282307e+09	-4.54820930170143e-01,-1.16182828417918e-01	6.57999155807638e-02,6.33544985077999e-02	7.05476856637812e-01,6.33768595640564e+00	5.33219256903368e-02,-2.24095780922214e-01
2.01604397066224e+09	-4.54856211728754e-01,-1.16047812360971e-01	6.58086829017267e-02,6.33606760173805e-02	7.06367794740135e-01,6.33623797520981e+00	5.32781079968536e-02,-2.24022330837547e-01
2.01650823539001e+09	-4.54891468147035e-01,-1.15912791621793e-01	6.58174518425736e-02,6.33668554116732e-02	7.07258318394609e-01,6.33479009558423e+00	5.32343062626066e-02,-2.23948873782526e-01
2.01697260703099e+09	-4.54926694064841e-01,-1.15777762072268e-01	6.58262230064928e-02,6.33730357236525e-02	7.08148503105911e-01,6.33334229255055e+00	5.31905149889051e-02,-2.23875422060137e-01
2.01743708560980e+09	-4.54961894873310e-01,-1.15642727846552e-01	6.58349957859679e-02,6.33792179307259e-02	7.09038272722570e-01,6.33189459150700e+00	5.31467396608689e-02,-2.23801963313405e-01
2.01790167115107e+09	-4.54997065211966e-01,-1.15507684819173e-01	6.58437707843545e-02,6.33854010658034e-02	7.09927702705363e-01,6.33044696747351e+00	5.31029747839897e-02,-2.23728509844099e-01
2.01836636367944e+09	-4.55032207784127e-01,-1.15372635058697e-01	6.58525476967989e-02,6.33915856201717e-02	7.10816754818066e-01,6.32899943325298e+00	5.30592230972540e-02,-2.23655055460107e-01
2.01883116321953e+09	-4.55067325293808e-01,-1.15237580630856e-01	6.58613262183214e-02,6.33977720852071e-02	7.11705390870932e-01,6.32755200165322e+00	5.30154873358750e-02,-2.23581593971008e-01
2.01929606979599e+09	-4.55102413109898e-01,-1.15102519065413e-01	6.58701071094508e-02,6.34039592422896e-02	7.12593705845356e-01,6.32610464118939e+00	5.29717646996257e-02,-2.23508135614769e-01
2.01976108343348e+09	-4.55137472475101e-01,-1.14967449126424e-01	6.58788897513516e-02,6.34101480856013e-02	7.13481622360975e-01,6.32465737766801e+00	5.29280525476865e-02,-2.23434678324185e-01
2.02022620415664e+09	-4.55172504864365e-01,-1.14832374119703e-01	6.58876744558768e-02,6.34163381175295e-02	7.14369179255486e-01,6.32321019830349e+00	5.28843562512387e-02,-2.23361217949570e-01
2.02069143199013e+09	-4.55207512251977e-01,-1.14697294457090e-01	6.58964607608888e-02,6.34225300808960e-02	7.15256318799102e-01,6.32176312240188e+00	5.28406758524995e-02,-2.23287750363025e-01
2.02115676695863e+09	-4.55242489276024e-01,-1.14562206022483e-01	6.59052492702858e-02,6.34287230083503e-02	7.16143116298462e-01,6.32031612497361e+00	5.27970058710736e-02,-2.23214287861604e-01
2.02162220908680e+09	-4.55277438640880e-01,-1.14427110879516e-01	6.59140396789336e-02,6.34349173912905e-02	7.17029533600860e-01,6.31886921882520e+00	5.27533490386489e-02,-2.23140824255546e-01
2.02208775839932e+09	-4.55312358397776e-01,-1.14292008625124e-01	6.59228324451324e-02,6.34411124973403e-02	7.17915627708261e-01,6.31742238508457e+00	5.27097053047880e-02,-2.23067363621125e-01
2.02255341492087e+09	-4.55347252490338e-01,-1.14156900076420e-01	6.59316266459610e-02,6.34473098067206e-02	7.18801283615168e-01,6.31597566212216e+00	5.26660747533563e-02,-2.22993897724050e-01
2.02301917867614e+09	-4.55382119693774e-01,-1.14021786480482e-01	6.59404228970108e-02,6.34535083358836e-02	7.19686577881900e-01,6.31452902459025e+00	5.26224600221565e-02,-2.22920428584169e-01
2.02348504968983e+09	-4.55416956609561e-01,-1.13886664134449e-01	6.59492213421211e-02,6.34597078548168e-02	7.20571528374609e-01,6.31308246657186e+00	5.25788556851863e-02,-2.22846964391428e-01
2.02395102798664e+09	-4.55451768632567e-01,-1.13751537153069e-01	6.59580213726627e-02,6.34659093413921e-02	7.21456059267228e-01,6.31163601348080e+00	5.25352671986221e-02,-2.22773492798265e-01
2.02441711359127e+09	-4.55486551119488e-01,-1.13616403080387e-01	6.59668237505950e-02,6.34721115769234e-02	7.22340265234208e-01,6.31018963385314e+00	5.24916917857285e-02,-2.22700024042707e-01
2.02488330652843e+09	-4.55521305334466e-01,-1.13481260673648e-01	6.59756278554684e-02,6.34783155550706e-02	7.23224069155828e-01,6.30874335342811e+00	5.24481267914023e-02,-2.22626556046093e-01
2.02534960682284e+09	-4.55556032732836e-01,-1.13346113237520e-01	6.59844340002716e-02,6.34845207788786e-02	7.24107509746604e-01,6.30729715948963e+00	5.24045775890747e-02,-2.22553084673610e-01
2.02581601449922e+09	-4.55590732610358e-01,-1.13210959124575e-01	6.59932420253168e-02,6.34907275045452e-02	7.24990567160796e-01,6.30585105870767e+00	5.23610414827174e-02,-2.22479611951915e-01
2.02628252958231e+09	-4.55625405699533e-01,-1.13075799988611e-01	6.60020520862049e-02,6.34969354862648e-02	7.25873260574233e-01,6.30440504483858e+00	5.23175211562599e-02,-2.22406135802249e-01
2.02674915209683e+09	-4.55660050582281e-01,-1.12940632531757e-01	6.60108638653265e-02,6.35031452310696e-02	7.26755550661072e-01,6.30295913099177e+00	5.22740112229303e-02,-2.22332660300454e-01
2.02721588206753e+09	-4.55694666016214e-01,-1.12805458008399e-01	6.60196779796495e-02,6.35093557557197e-02	7.27637513745241e-01,6.30151329186693e+00	5.22305143343289e-02,-2.22259187474205e-01
2.02768271951915e+09	-4.55729253991112e-01,-1.12670276822441e-01	6.60284939657714e-02,6.35155678027600e-02	7.28519092330122e-01,6.30006754672774e+00	5.21870305183894e-02,-2.22185713189525e-01
2.02814966447644e+09	-4.55763815236032e-01,-1.12535090627409e-01	6.60373119795075e-02,6.35217811265070e-02	7.29400305570626e-01,6.29862188934365e+00	5.21435624595010e-02,-2.22112235370449e-01
2.02861671696416e+09	-4.55798348340067e-01,-1.12399896125733e-01	6.60461317027923e-02,6.35279962337162e-02	7.30281114189776e-01,6.29717633279529e+00	5.21001047695360e-02,-2.22038758087057e-01
2.02908387700707e+09	-4.55832854744471e-01,-1.12264696621189e-01	6.60549534494727e-02,6.35342126279293e-02	7.31161556813445e-01,6.29573086441925e+00	5.20566628238359e-02,-2.21965277215638e-01
2.02955114462994e+09	-4.55867331061226e-01,-1.12129488420052e-01	6.60637773631802e-02,6.35404300784597e-02	7.32041651245122e-01,6.29428547824523e+00	5.20132312075634e-02,-2.21891800932681e-01
2.03001851985754e+09	-4.55901780706717e-01,-1.11994275223469e-01	6.60726032962329e-02,6.35466488263036e-02	7.32921378998142e-01,6.29284018066468e+00	5.19698153248329e-02,-2.21818321008619e-01
2.03048600271466e+09	-4.55936202985902e-01,-1.11859055384245e-01	6.60814310883811e-02,6.35528691273119e-02	7.33800720291076e-01,6.29139497831202e+00	5.19264124779402e-02,-2.21744839463035e-01
2.03095359322608e+09	-4.55970597915054e-01,-1.11723828905388e-01	6.60902607374677e-02,6.35590909866006e-02	7.34679674807113e-01,6.28994987139296e+00	5.18830226603721e-02,-2.21671356268542e-01
2.03142129141659e+09	-4.56004966217012e-01,-1.11588597440024e-01	6.60990923996530e-02,6.35653141586789e-02	7.35558261664075e-01,6.28850485369727e+00	5.18396485569699e-02,-2.21597869353725e-01
2.03188909731099e+09	-4.56039304507836e-01,-1.11453357297929e-01	6.61079262184949e-02,6.35715384126037e-02	7.36436498641508e-01,6.28705991923471e+00	5.17962847572553e-02,-2.21524386889965e-01
2.03235701093408e+09	-4.56073615495255e-01,-1.11318110526530e-01	6.61167618879251e-02,6.35777642401328e-02	7.37314347859962e-01,6.28561508082265e+00	5.17529339688467e-02,-2.21450902695166e-01
2.03282503231067e+09	-4.56107899195658e-01,-1.11182857128756e-01	6.61255994057806e-02,6.35839916463741e-02	7.38191809004925e-01,6.28417033866614e+00	5.17095961851186e-02,-2.21377416741906e-01
2.03329316146556e+09	-4.56142153636219e-01,-1.11047596716484e-01	6.61344392324969e-02,6.35902198991890e-02	7.39068938680980e-01,6.28272567394929e+00	5.16662713817537e-02,-2.21303933114094e-01
2.03376139842359e+09	-4.56176384214820e-01,-1.10912333375148e-01	6.61432807579595e-02,6.35964499772720e-02	7.39945661530849e-01,6.28128111212104e+00	5.16229649723257e-02,-2.21230439480649e-01
2.03422974320958e+09	-4.56210584158140e-01,-1.10777059726608e-01	6.61521242709934e-02,6.36026814130682e-02	7.40822013428581e-01,6.27983664094639e+00	5.15796661476198e-02,-2.21156952200200e-01
2.03469819584836e+09	-4.56244754885756e-01,-1.10641779075425e-01	6.61609700868184e-02,6.36089137107852e-02	7.41698032833515e-01,6.27839224783588e+00	5.15363802884736e-02,-2.21083467164278e-01
2.03516675636476e+09	-4.56278901796166e-01,-1.10506495502945e-01	6.61698175950511e-02,6.36151478492002e-02	7.42573644457057e-01,6.27694795823940e+00	5.14931128019982e-02,-2.21009972043496e-01
2.03563542478363e+09	-4.56313018819526e-01,-1.10371203284936e-01	6.61786672432727e-02,6.36213831101608e-02	7.43448903525223e-01,6.27550375351543e+00	5.14498555771672e-02,-2.20936481152979e-01
2.03610420112982e+09	-4.56347108664769e-01,-1.10235904463187e-01	6.61875187250947e-02,6.36276199855568e-02	7.44323772253223e-01,6.27405964648550e+00	5.14066113133334e-02,-2.20862988313337e-01
2.03657308542818e+09	-4.56381169352255e-01,-1.10100598653844e-01	6.61963725016110e-02,6.36338577433394e-02	7.45198307130923e-01,6.27261561835269e+00	5.13633799940920e-02,-2.20789497611068e-01
2.03704207770357e+09	-4.56415205585735e-01,-1.09965288283120e-01	6.62052278031479e-02,6.36400976126450e-02	7.46072413597242e-01,6.27117170094696e+00	5.13201643254160e-02,-2.20715998755174e-01
2.03751117798085e+09	-4.56449209302486e-01,-1.09829967247169e-01	6.62140855406584e-02,6.36463381378277e-02	7.46946203596538e-01,6.26972785660196e+00	5.12769561960289e-02,-2.20642510167730e-01
2.03798038628491e+09	-4.56483189292484e-01,-1.09694643304773e-01	6.62229449578945e-02,6.36525805345313e-02	7.47819583920675e-01,6.26828411702032e+00	5.12337663963343e-02,-2.20569011337184e-01
2.03844970264060e+09	-4.56517140183119e-01,-1.09559312389483e-01	6.62318066617050e-02,6.36588238340514e-02	7.48692629046541e-01,6.26684045716628e+00	5.11905895197975e-02,-2.20495514536752e-01
2.03891912707282e+09	-4.56551063989211e-01,-1.09423974889342e-01	6.62406701864190e-02,6.36650687785564e-02	7.49565281901100e-01,6.26539689623565e+00	5.11474255663409e-02,-2.20422015623922e-01
2.03938865960646e+09	-4.56584960727456e-01,-1.09288630806995e-01	6.62495355298393e-02,6.36713153731145e-02	7.50437542177844e-01,6.26395343443029e+00	5.11042745288002e-02,-2.20348514571048e-01
2.03985830026641e+09	-4.56618828411237e-01,-1.09153279762942e-01	6.62584031536903e-02,6.36775628857452e-02	7.51309466251699e-01,6.26251005296987e+00	5.10611363983740e-02,-2.20275015466881e-01
