Freq.	S11(V2)	S12(V2)	S21(V2)	S22(V2)
3.01439388427830e+09	(-6.16050636614027e+00dB,1.64764034272621e+02°)	(-1.88566140812190e+01dB,4.15960595386033e+01°)	(1.27843617817257e+01dB,6.61191743155468e+01°)	(-2.05563477305478e+01dB,-9.38143488734436e+01°)
3.01508805403672e+09	(-6.16004755867371e+00dB,1.64747247783728e+02°)	(-1.88554229111076e+01dB,4.15941023575319e+01°)	(1.27824100670141e+01dB,6.61083217051778e+01°)	(-2.05633050219418e+01dB,-9.38333353462808e+01°)
3.01578238365203e+09	(-6.15958859981152e+00dB,1.64730461369143e+02°)	(-1.88542316606367e+01dB,4.15921432177369e+01°)	(1.27804582915822e+01dB,6.60974670538030e+01°)	(-2.05702666705944e+01dB,-9.38523456525731e+01°)
3.01647687316105e+09	(-6.15912925638375e+00dB,1.64713675326326e+02°)	(-1.88530403306147e+01dB,4.15901839723029e+01°)	(1.27785064546802e+01dB,6.60866122147167e+01°)	(-2.05772345251526e+01dB,-9.38713830932421e+01°)
3.01717152260061e+09	(-6.15866978328970e+00dB,1.64696889029479e+02°)	(-1.88518489316143e+01dB,4.15882226157131e+01°)	(1.27765545457938e+01dB,6.60757551826093e+01°)	(-2.05842061202744e+01dB,-9.38904465687637e+01°)
3.01786633200752e+09	(-6.15820988214960e+00dB,1.64680103288179e+02°)	(-1.88506574485345e+01dB,4.15862614886053e+01°)	(1.27746025800830e+01dB,6.60648982983255e+01°)	(-2.05911844751508e+01dB,-9.39095369050374e+01°)
3.01856130141863e+09	(-6.15774987128746e+00dB,1.64663317437871e+02°)	(-1.88494658900185e+01dB,4.15842980789214e+01°)	(1.27726505489631e+01dB,6.60540390500154e+01°)	(-2.05981666851458e+01dB,-9.39286517583713e+01°)
3.01925643087079e+09	(-6.15728958080657e+00dB,1.64646531738517e+02°)	(-1.88482742551323e+01dB,4.15823337331065e+01°)	(1.27706984534269e+01dB,6.60431787843310e+01°)	(-2.06051541662517e+01dB,-9.39477932289664e+01°)
3.01995172040085e+09	(-6.15682903101654e+00dB,1.64629746334910e+02°)	(-1.88470825373606e+01dB,4.15803682778131e+01°)	(1.27687463000484e+01dB,6.60323173281326e+01°)	(-2.06121470266056e+01dB,-9.39669597362386e+01°)
3.02064717004567e+09	(-6.15636811692248e+00dB,1.64612960976661e+02°)	(-1.88458907518761e+01dB,4.15784025719155e+01°)	(1.27667940737136e+01dB,6.60214555405025e+01°)	(-2.06191455148709e+01dB,-9.39861558953376e+01°)
3.02134277984213e+09	(-6.15590706979406e+00dB,1.64596175836989e+02°)	(-1.88446988798415e+01dB,4.15764347471333e+01°)	(1.27648417933187e+01dB,6.60105915533660e+01°)	(-2.06261485252481e+01dB,-9.40053747580556e+01°)
3.02203854982710e+09	(-6.15544565768214e+00dB,1.64579390743263e+02°)	(-1.88435069402733e+01dB,4.15744666754969e+01°)	(1.27628894399062e+01dB,6.59997272389615e+01°)	(-2.06331571814888e+01dB,-9.40246234206614e+01°)
3.02273448003748e+09	(-6.15498398506278e+00dB,1.64562605945729e+02°)	(-1.88423149181178e+01dB,4.15724975018463e+01°)	(1.27609370285882e+01dB,6.59888617423354e+01°)	(-2.06401712536677e+01dB,-9.40438974070990e+01°)
3.02343057051016e+09	(-6.15452207370102e+00dB,1.64545821117006e+02°)	(-1.88411228247491e+01dB,4.15705270719659e+01°)	(1.27589845480501e+01dB,6.59779949094798e+01°)	(-2.06471901129425e+01dB,-9.40631988561741e+01°)
3.02412682128206e+09	(-6.15405992200625e+00dB,1.64529036728580e+02°)	(-1.88399306422809e+01dB,4.15685553685631e+01°)	(1.27570320162366e+01dB,6.59671267233082e+01°)	(-2.06542145056342e+01dB,-9.40825241095265e+01°)
3.02482323239007e+09	(-6.15359757371665e+00dB,1.64512252125882e+02°)	(-1.88387383933934e+01dB,4.15665820813894e+01°)	(1.27550794105267e+01dB,6.59562568737795e+01°)	(-2.06612431628619e+01dB,-9.41018773705274e+01°)
3.02551980387113e+09	(-6.15313494300081e+00dB,1.64495467675471e+02°)	(-1.88375460688082e+01dB,4.15646078749357e+01°)	(1.27531267402576e+01dB,6.59453860255908e+01°)	(-2.06682771710716e+01dB,-9.41212578930032e+01°)
3.02621653576217e+09	(-6.15267198681513e+00dB,1.64478683560711e+02°)	(-1.88363536639448e+01dB,4.15626330823472e+01°)	(1.27511740100692e+01dB,6.59345145120934e+01°)	(-2.06753170798122e+01dB,-9.41406653470347e+01°)
3.02691342810013e+09	(-6.15220881112365e+00dB,1.64461899559191e+02°)	(-1.88351611815505e+01dB,4.15606568676627e+01°)	(1.27492212172728e+01dB,6.59236414975330e+01°)	(-2.06823619180545e+01dB,-9.41600989537378e+01°)
3.02761048092196e+09	(-6.15174535208227e+00dB,1.64445115710421e+02°)	(-1.88339686236948e+01dB,4.15586797392873e+01°)	(1.27472683598582e+01dB,6.59127674905219e+01°)	(-2.06894121350272e+01dB,-9.41795600439828e+01°)
3.02830769426460e+09	(-6.15128167294205e+00dB,1.64428331974985e+02°)	(-1.88327759884326e+01dB,4.15567011925647e+01°)	(1.27453154398294e+01dB,6.59018919866086e+01°)	(-2.06964672985980e+01dB,-9.41990474270101e+01°)
3.02900506816504e+09	(-6.15081764625146e+00dB,1.64411548432295e+02°)	(-1.88315832798992e+01dB,4.15547222424094e+01°)	(1.27433624531104e+01dB,6.58910160009143e+01°)	(-2.07035283003837e+01dB,-9.42185637080906e+01°)
3.02970260266024e+09	(-6.15035346243706e+00dB,1.64394764963400e+02°)	(-1.88303904920515e+01dB,4.15527413711269e+01°)	(1.27414094058034e+01dB,6.58801380159513e+01°)	(-2.07105938245389e+01dB,-9.42381051567807e+01°)
3.03040029778719e+09	(-6.14988899403651e+00dB,1.64377981647804e+02°)	(-1.88291976290384e+01dB,4.15507595936290e+01°)	(1.27394562938187e+01dB,6.58692590468362e+01°)	(-2.07176647630574e+01dB,-9.42576743815279e+01°)
3.03109815358287e+09	(-6.14942426167792e+00dB,1.64361198628852e+02°)	(-1.88280046842298e+01dB,4.15487767364875e+01°)	(1.27375031238456e+01dB,6.58583789203478e+01°)	(-2.07247412259226e+01dB,-9.42772697877471e+01°)
3.03179617008429e+09	(-6.14895926581788e+00dB,1.64344415437345e+02°)	(-1.88268116757680e+01dB,4.15467928209323e+01°)	(1.27355498778010e+01dB,6.58474976579209e+01°)	(-2.07318224772479e+01dB,-9.42968951855454e+01°)
3.03249434732845e+09	(-6.14849409001535e+00dB,1.64327632645549e+02°)	(-1.88256185768326e+01dB,4.15448071476686e+01°)	(1.27335965825645e+01dB,6.58366145604671e+01°)	(-2.07389089284151e+01dB,-9.43165439582116e+01°)
3.03319268535238e+09	(-6.14802841644492e+00dB,1.64310849985319e+02°)	(-1.88244254160806e+01dB,4.15428222704311e+01°)	(1.27316432095386e+01dB,6.58257321819272e+01°)	(-2.07460020600448e+01dB,-9.43362263284072e+01°)
3.03389118419309e+09	(-6.14756271132562e+00dB,1.64294067318405e+02°)	(-1.88232321721313e+01dB,4.15408344703173e+01°)	(1.27296897801631e+01dB,6.58148468036024e+01°)	(-2.07530988771173e+01dB,-9.43559317163617e+01°)
3.03458984388762e+09	(-6.14709661344810e+00dB,1.64277285029143e+02°)	(-1.88220388509788e+01dB,4.15388466128409e+01°)	(1.27277362885032e+01dB,6.58039612912139e+01°)	(-2.07602021523736e+01dB,-9.43756662292442e+01°)
3.03528866447302e+09	(-6.14663035617580e+00dB,1.64260502813447e+02°)	(-1.88208454509398e+01dB,4.15368568492118e+01°)	(1.27257827363019e+01dB,6.57930737961754e+01°)	(-2.07673100173688e+01dB,-9.43954264661100e+01°)
3.03598764598632e+09	(-6.14616385446189e+00dB,1.64243720569156e+02°)	(-1.88196519809551e+01dB,4.15348658631129e+01°)	(1.27238291146775e+01dB,6.57821850023760e+01°)	(-2.07744228230577e+01dB,-9.44152154630732e+01°)
3.03668678846460e+09	(-6.14569695903202e+00dB,1.64226938703303e+02°)	(-1.88184584340528e+01dB,4.15328748251998e+01°)	(1.27218754306616e+01dB,6.57712960806762e+01°)	(-2.07815421167250e+01dB,-9.44350338266496e+01°)
3.03738609194492e+09	(-6.14522983960471e+00dB,1.64210156951808e+02°)	(-1.88172648106137e+01dB,4.15308823932114e+01°)	(1.27199216839326e+01dB,6.57604056890205e+01°)	(-2.07886664713314e+01dB,-9.44548794286172e+01°)
3.03808555646436e+09	(-6.14476249589401e+00dB,1.64193375314658e+02°)	(-1.88160711106937e+01dB,4.15288885690183e+01°)	(1.27179678744943e+01dB,6.57495138294836e+01°)	(-2.07957958953060e+01dB,-9.44747523401115e+01°)
3.03878518206000e+09	(-6.14429497019246e+00dB,1.64176593608810e+02°)	(-1.88148773389412e+01dB,4.15268930233659e+01°)	(1.27160139977575e+01dB,6.57386201730164e+01°)	(-2.08029298488178e+01dB,-9.44946530103239e+01°)
3.03948496876893e+09	(-6.14382711327707e+00dB,1.64159812241338e+02°)	(-1.88136834884289e+01dB,4.15248969268350e+01°)	(1.27140600607095e+01dB,6.57277258904045e+01°)	(-2.08100698830869e+01dB,-9.45145820615564e+01°)
3.04018491662826e+09	(-6.14335896741332e+00dB,1.64143031029458e+02°)	(-1.88124895638454e+01dB,4.15228999501510e+01°)	(1.27121060587210e+01dB,6.57168306525773e+01°)	(-2.08172154597806e+01dB,-9.45345399531224e+01°)
3.04088502567510e+09	(-6.14289065985457e+00dB,1.64126249891030e+02°)	(-1.88112955608105e+01dB,4.15209010822662e+01°)	(1.27101519962319e+01dB,6.57059334486933e+01°)	(-2.08243656935872e+01dB,-9.45545241380127e+01°)
3.04158529594656e+09	(-6.14242193514397e+00dB,1.64109468990919e+02°)	(-1.88101014883289e+01dB,4.15189023508477e+01°)	(1.27081978642969e+01dB,6.56950363066228e+01°)	(-2.08315223829111e+01dB,-9.45745399453825e+01°)
3.04228572747978e+09	(-6.14195311195256e+00dB,1.64092688123057e+02°)	(-1.88089073352748e+01dB,4.15169012255115e+01°)	(1.27062436741018e+01dB,6.56841366961863e+01°)	(-2.08386832989533e+01dB,-9.45945808775389e+01°)
3.04298632031188e+09	(-6.14148387093482e+00dB,1.64075907494199e+02°)	(-1.88077131129758e+01dB,4.15149002403409e+01°)	(1.27042894143785e+01dB,6.56732371516721e+01°)	(-2.08458506902248e+01dB,-9.46146535990673e+01°)
3.04368707448003e+09	(-6.14101459472086e+00dB,1.64059126855866e+02°)	(-1.88065188079151e+01dB,4.15128963585557e+01°)	(1.27023350987036e+01dB,6.56623346365038e+01°)	(-2.08530218758325e+01dB,-9.46347502616558e+01°)
3.04438799002136e+09	(-6.14054485751236e+00dB,1.64042346640034e+02°)	(-1.88053244292264e+01dB,4.15108929516956e+01°)	(1.27003807180031e+01dB,6.56514325224257e+01°)	(-2.08602001075844e+01dB,-9.46548785105408e+01°)
3.04508906697304e+09	(-6.14007493554231e+00dB,1.64025566356382e+02°)	(-1.88041299792956e+01dB,4.15088878401914e+01°)	(1.26984262699508e+01dB,6.56405286300726e+01°)	(-2.08673829456433e+01dB,-9.46750351876449e+01°)
3.04579030537224e+09	(-6.13960467961957e+00dB,1.64008786412659e+02°)	(-1.88029354513695e+01dB,4.15068821944298e+01°)	(1.26964717613599e+01dB,6.56296241300343e+01°)	(-2.08745719524242e+01dB,-9.46952209694137e+01°)
3.04649170525614e+09	(-6.13913430220124e+00dB,1.63992006359419e+02°)	(-1.88017408500049e+01dB,4.15048743413382e+01°)	(1.26945171877332e+01dB,6.56187173494442e+01°)	(-2.08817651323308e+01dB,-9.47154339945637e+01°)
3.04719326666192e+09	(-6.13866365414120e+00dB,1.63975226604301e+02°)	(-1.88005461684555e+01dB,4.15028654512736e+01°)	(1.26925625558771e+01dB,6.56078094588608e+01°)	(-2.08889640492764e+01dB,-9.47356749436392e+01°)
3.04789498962679e+09	(-6.13819258592042e+00dB,1.63958447090560e+02°)	(-1.87993514183751e+01dB,4.15008567142948e+01°)	(1.26906078541975e+01dB,6.55969016485480e+01°)	(-2.08961695115124e+01dB,-9.47559482757677e+01°)
3.04859687418795e+09	(-6.13772139530054e+00dB,1.63941667467437e+02°)	(-1.87981565950319e+01dB,4.14988457755937e+01°)	(1.26886530874862e+01dB,6.55859915639009e+01°)	(-2.09033791717152e+01dB,-9.47762490734957e+01°)
3.04929892038261e+09	(-6.13724986920980e+00dB,1.63924888185042e+02°)	(-1.87969616941048e+01dB,4.14968343118647e+01°)	(1.26866982601242e+01dB,6.55750808818171e+01°)	(-2.09105950490137e+01dB,-9.47965793817376e+01°)
3.05000112824799e+09	(-6.13677811374652e+00dB,1.63908109018380e+02°)	(-1.87957667178500e+01dB,4.14948214875441e+01°)	(1.26847433699154e+01dB,6.55641687669371e+01°)	(-2.09178161472135e+01dB,-9.48169382933143e+01°)
3.05070349782132e+09	(-6.13630619257776e+00dB,1.63891329925045e+02°)	(-1.87945716639337e+01dB,4.14928067980937e+01°)	(1.26827884192534e+01dB,6.55532547149259e+01°)	(-2.09250420228227e+01dB,-9.48373245323239e+01°)
3.05140602913985e+09	(-6.13583384956828e+00dB,1.63874551074824e+02°)	(-1.87933765419958e+01dB,4.14907922709557e+01°)	(1.26808333985585e+01dB,6.55423407534296e+01°)	(-2.09322744934858e+01dB,-9.48577435841347e+01°)
3.05210872224082e+09	(-6.13536140423235e+00dB,1.63857772255550e+02°)	(-1.87921813401260e+01dB,4.14887753760096e+01°)	(1.26788783198010e+01dB,6.55314243525286e+01°)	(-2.09395113068024e+01dB,-9.48781887642135e+01°)
3.05281157716148e+09	(-6.13488853637760e+00dB,1.63840993680132e+02°)	(-1.87909860704443e+01dB,4.14867586470614e+01°)	(1.26769231709209e+01dB,6.55205080462342e+01°)	(-2.09467547353191e+01dB,-9.48986669321443e+01°)
3.05351459393910e+09	(-6.13441556563662e+00dB,1.63824215135526e+02°)	(-1.87897907209266e+01dB,4.14847395540256e+01°)	(1.26749679640026e+01dB,6.55095893046629e+01°)	(-2.09540025232228e+01dB,-9.49191713761519e+01°)
3.05421777261095e+09	(-6.13394212929174e+00dB,1.63807437018403e+02°)	(-1.87885952993000e+01dB,4.14827209616061e+01°)	(1.26730126913791e+01dB,6.54986709927220e+01°)	(-2.09612575046898e+01dB,-9.49397086406759e+01°)
3.05492111321432e+09	(-6.13346869594751e+00dB,1.63790658706136e+02°)	(-1.87873997999894e+01dB,4.14806991715010e+01°)	(1.26710573586855e+01dB,6.54877494123119e+01°)	(-2.09685158504431e+01dB,-9.49602713071932e+01°)
3.05562461578649e+09	(-6.13299490279369e+00dB,1.63773880596023e+02°)	(-1.87862042307971e+01dB,4.14786770483954e+01°)	(1.26691019581799e+01dB,6.54768274283212e+01°)	(-2.09757803966341e+01dB,-9.49808659385977e+01°)
3.05632828036477e+09	(-6.13252081352129e+00dB,1.63757102645499e+02°)	(-1.87850085893703e+01dB,4.14766540877553e+01°)	(1.26671464922752e+01dB,6.54659045364178e+01°)	(-2.09830506992102e+01dB,-9.50014912557622e+01°)
3.05703210698646e+09	(-6.13204632136006e+00dB,1.63740325080917e+02°)	(-1.87838128738047e+01dB,4.14746311286878e+01°)	(1.26651909629361e+01dB,6.54549815759116e+01°)	(-2.09903277832245e+01dB,-9.50221483849379e+01°)
3.05773609568888e+09	(-6.13157185280568e+00dB,1.63723547460173e+02°)	(-1.87826170736997e+01dB,4.14726048039475e+01°)	(1.26632353806233e+01dB,6.54440551797594e+01°)	(-2.09976083669240e+01dB,-9.50428294844970e+01°)
3.05844024650935e+09	(-6.13109693735021e+00dB,1.63706769946527e+02°)	(-1.87814212136001e+01dB,4.14705788353972e+01°)	(1.26612797208524e+01dB,6.54331290700273e+01°)	(-2.10048955416203e+01dB,-9.50635459926103e+01°)
3.05914455948521e+09	(-6.13062181033861e+00dB,1.63689992689355e+02°)	(-1.87802252720893e+01dB,4.14685513548587e+01°)	(1.26593240051004e+01dB,6.54222013787382e+01°)	(-2.10121881601944e+01dB,-9.50842904266080e+01°)
3.05984903465380e+09	(-6.13014642799976e+00dB,1.63673215409909e+02°)	(-1.87790292632425e+01dB,4.14665227151347e+01°)	(1.26573682193524e+01dB,6.54112724588972e+01°)	(-2.10194860214789e+01dB,-9.51050662997947e+01°)
3.06055367205246e+09	(-6.12967079122153e+00dB,1.63656438569631e+02°)	(-1.87778331686206e+01dB,4.14644928979728e+01°)	(1.26554123821080e+01dB,6.54003422924546e+01°)	(-2.10267899068573e+01dB,-9.51258699264939e+01°)
3.06125847171857e+09	(-6.12919489850625e+00dB,1.63639661707337e+02°)	(-1.87766370068114e+01dB,4.14624619253200e+01°)	(1.26534564748397e+01dB,6.53894109015588e+01°)	(-2.10340990533808e+01dB,-9.51467051576945e+01°)
3.06196343368948e+09	(-6.12871881365058e+00dB,1.63622884779526e+02°)	(-1.87754407753273e+01dB,4.14604292927025e+01°)	(1.26515005000957e+01dB,6.53784777819382e+01°)	(-2.10414130119162e+01dB,-9.51675706805739e+01°)
3.06266855800257e+09	(-6.12824232338885e+00dB,1.63606108239682e+02°)	(-1.87742444704647e+01dB,4.14583966763306e+01°)	(1.26495444616399e+01dB,6.53675446100043e+01°)	(-2.10487338333685e+01dB,-9.51884687216754e+01°)
3.06337384469523e+09	(-6.12776572637713e+00dB,1.63589331729539e+02°)	(-1.87730480864416e+01dB,4.14563617218563e+01°)	(1.26475883653149e+01dB,6.53566090316119e+01°)	(-2.10560591325017e+01dB,-9.52093940967522e+01°)
3.06407929380485e+09	(-6.12728872335538e+00dB,1.63572555607782e+02°)	(-1.87718516292286e+01dB,4.14543267872761e+01°)	(1.26456322052106e+01dB,6.53456734049587e+01°)	(-2.10633913156475e+01dB,-9.52303521700807e+01°)
3.06478490536883e+09	(-6.12681146275934e+00dB,1.63555779465258e+02°)	(-1.87706551052541e+01dB,4.14522907064545e+01°)	(1.26436759749593e+01dB,6.53347365641100e+01°)	(-2.10707288060546e+01dB,-9.52513422753250e+01°)
3.06549067942459e+09	(-6.12633398808850e+00dB,1.63539003579263e+02°)	(-1.87694585004502e+01dB,4.14502531302076e+01°)	(1.26417196886894e+01dB,6.53237981600843e+01°)	(-2.10780718245394e+01dB,-9.52723610409475e+01°)
3.06619661600953e+09	(-6.12585638365718e+00dB,1.63522227584065e+02°)	(-1.87682618237472e+01dB,4.14482133987886e+01°)	(1.26397633375313e+01dB,6.53128575333355e+01°)	(-2.10854192484503e+01dB,-9.52934091767204e+01°)
3.06690271516110e+09	(-6.12537843618468e+00dB,1.63505451933868e+02°)	(-1.87670650715905e+01dB,4.14461731882697e+01°)	(1.26378069251001e+01dB,6.53019163601372e+01°)	(-2.10927731374830e+01dB,-9.53144889568612e+01°)
3.06760897691673e+09	(-6.12490022988133e+00dB,1.63488676263508e+02°)	(-1.87658682529622e+01dB,4.14441318389149e+01°)	(1.26358504424746e+01dB,6.52909739809546e+01°)	(-2.11001323692338e+01dB,-9.53356011023146e+01°)
3.06831540131386e+09	(-6.12442161563487e+00dB,1.63471900983418e+02°)	(-1.87646713617616e+01dB,4.14420905204194e+01°)	(1.26338938958159e+01dB,6.52800315656845e+01°)	(-2.11074985479737e+01dB,-9.53567465010483e+01°)
3.06902198838995e+09	(-6.12394293466255e+00dB,1.63455125549841e+02°)	(-1.87634743962454e+01dB,4.14400465478572e+01°)	(1.26319372869283e+01dB,6.52690864296015e+01°)	(-2.11148687058374e+01dB,-9.53779201743115e+01°)
3.06972873818246e+09	(-6.12346393145224e+00dB,1.63438350600086e+02°)	(-1.87622773485251e+01dB,4.14380019279608e+01°)	(1.26299806237610e+01dB,6.52581405796387e+01°)	(-2.11222454764145e+01dB,-9.53991241184455e+01°)
3.07043565072886e+09	(-6.12298466814428e+00dB,1.63421575630963e+02°)	(-1.87610802346582e+01dB,4.14359561766024e+01°)	(1.26280238903174e+01dB,6.52471935318691e+01°)	(-2.11296276270253e+01dB,-9.54203607753134e+01°)
3.07114272606663e+09	(-6.12250510216572e+00dB,1.63404800825525e+02°)	(-1.87598830503187e+01dB,4.14339096263709e+01°)	(1.26260670909840e+01dB,6.52362456190822e+01°)	(-2.11370157356710e+01dB,-9.54416299289580e+01°)
3.07184996423326e+09	(-6.12202542613143e+00dB,1.63388026048863e+02°)	(-1.87586857874119e+01dB,4.14318607602281e+01°)	(1.26241102339168e+01dB,6.52252953244413e+01°)	(-2.11444084247525e+01dB,-9.54629273604570e+01°)
3.07255736526624e+09	(-6.12154538250741e+00dB,1.63371251481193e+02°)	(-1.87574884569096e+01dB,4.14298116051827e+01°)	(1.26221533082044e+01dB,6.52143446751551e+01°)	(-2.11518075529794e+01dB,-9.54842588980751e+01°)
3.07326492920308e+09	(-6.12106492873234e+00dB,1.63354477305797e+02°)	(-1.87562910545448e+01dB,4.14277624937617e+01°)	(1.26201963181751e+01dB,6.52033940039501e+01°)	(-2.11592137022888e+01dB,-9.55056243460444e+01°)
3.07397265608131e+09	(-6.12058440624051e+00dB,1.63337702976531e+02°)	(-1.87550935782004e+01dB,4.14257107412463e+01°)	(1.26182392660067e+01dB,6.51924406263097e+01°)	(-2.11666238884393e+01dB,-9.55270186212062e+01°)
3.07468054593843e+09	(-6.12010353733644e+00dB,1.63320928994588e+02°)	(-1.87538960274055e+01dB,4.14236585297297e+01°)	(1.26162821522311e+01dB,6.51814867245257e+01°)	(-2.11740406523108e+01dB,-9.55484455437520e+01°)
3.07538859881198e+09	(-6.11962253480480e+00dB,1.63304154903934e+02°)	(-1.87526984054817e+01dB,4.14216041871095e+01°)	(1.26143249735879e+01dB,6.51705306266967e+01°)	(-2.11814619326059e+01dB,-9.55699028959860e+01°)
3.07609681473950e+09	(-6.11914118525925e+00dB,1.63287381160922e+02°)	(-1.87515007092742e+01dB,4.14195493891425e+01°)	(1.26123677332926e+01dB,6.51595740087797e+01°)	(-2.11888898105939e+01dB,-9.55913930771344e+01°)
3.07680519375854e+09	(-6.11865963710374e+00dB,1.63270607354903e+02°)	(-1.87503029448573e+01dB,4.14174929700410e+01°)	(1.26104104253322e+01dB,6.51486157051854e+01°)	(-2.11963226867591e+01dB,-9.56129153095034e+01°)
3.07751373590666e+09	(-6.11817774130922e+00dB,1.63253833897031e+02°)	(-1.87491051063482e+01dB,4.14154360992392e+01°)	(1.26084530556506e+01dB,6.51376568855497e+01°)	(-2.12037621813639e+01dB,-9.56344705596397e+01°)
3.07822244122142e+09	(-6.11769560412978e+00dB,1.63237060559128e+02°)	(-1.87479071954055e+01dB,4.14133779416336e+01°)	(1.26064956226500e+01dB,6.51266967149683e+01°)	(-2.12112072663259e+01dB,-9.56560577511233e+01°)
3.07893130974040e+09	(-6.11721322526820e+00dB,1.63220287341281e+02°)	(-1.87467092120990e+01dB,4.14113184990611e+01°)	(1.26045381263220e+01dB,6.51157351954782e+01°)	(-2.12186579508691e+01dB,-9.56776769714368e+01°)
3.07964034150118e+09	(-6.11673060442840e+00dB,1.63203514243577e+02°)	(-1.87455111565003e+01dB,4.14092577733598e+01°)	(1.26025805666561e+01dB,6.51047723291156e+01°)	(-2.12261142442430e+01dB,-9.56993283084497e+01°)
3.08034953654135e+09	(-6.11624771897129e+00dB,1.63186741129669e+02°)	(-1.87443130359102e+01dB,4.14071959419931e+01°)	(1.26006229364127e+01dB,6.50938082935449e+01°)	(-2.12335760470408e+01dB,-9.57210136043895e+01°)
3.08105889489852e+09	(-6.11576463562079e+00dB,1.63169968408950e+02°)	(-1.87431148287041e+01dB,4.14051324799097e+01°)	(1.25986652572775e+01dB,6.50828425639138e+01°)	(-2.12410436944667e+01dB,-9.57427276851227e+01°)
3.08176841661030e+09	(-6.11528122257699e+00dB,1.63153195718552e+02°)	(-1.87419165595385e+01dB,4.14030684220753e+01°)	(1.25967075046554e+01dB,6.50718761753870e+01°)	(-2.12485173374004e+01dB,-9.57644773812912e+01°)
3.08247810171429e+09	(-6.11479745975465e+00dB,1.63136423377844e+02°)	(-1.87407182169351e+01dB,4.14010039252815e+01°)	(1.25947496900859e+01dB,6.50609092849552e+01°)	(-2.12559976717728e+01dB,-9.57862607614103e+01°)
3.08318795024814e+09	(-6.11431349551728e+00dB,1.63119650975520e+02°)	(-1.87395198067937e+01dB,4.13989378239139e+01°)	(1.25927918077305e+01dB,6.50499407272047e+01°)	(-2.12634830863389e+01dB,-9.58080769913727e+01°)
3.08389796224947e+09	(-6.11382935198378e+00dB,1.63102878647649e+02°)	(-1.87383213219079e+01dB,4.13968699441782e+01°)	(1.25908338648570e+01dB,6.50389703285380e+01°)	(-2.12709736982631e+01dB,-9.58299243951915e+01°)
3.08460813775593e+09	(-6.11334492229170e+00dB,1.63086106623303e+02°)	(-1.87371227609084e+01dB,4.13948011247167e+01°)	(1.25888758628959e+01dB,6.50279989277979e+01°)	(-2.12784705631239e+01dB,-9.58518042750635e+01°)
3.08531847680517e+09	(-6.11286024822934e+00dB,1.63069334720024e+02°)	(-1.87359241282177e+01dB,4.13927310367751e+01°)	(1.25869177974863e+01dB,6.50170261964275e+01°)	(-2.12859731128813e+01dB,-9.58737169951754e+01°)
3.08602897943485e+09	(-6.11237520039451e+00dB,1.63052563031681e+02°)	(-1.87347254298232e+01dB,4.13906606946330e+01°)	(1.25849596627020e+01dB,6.50060531489066e+01°)	(-2.12934822962574e+01dB,-9.58956656416218e+01°)
3.08673964568264e+09	(-6.11189007871644e+00dB,1.63035791188503e+02°)	(-1.87335266583179e+01dB,4.13885877446724e+01°)	(1.25830014660116e+01dB,6.49950774318154e+01°)	(-2.13009956647818e+01dB,-9.59176445853137e+01°)
3.08745047558623e+09	(-6.11140449852899e+00dB,1.63019019925879e+02°)	(-1.87323278126423e+01dB,4.13865152052520e+01°)	(1.25810432085359e+01dB,6.49841020637107e+01°)	(-2.13085168467698e+01dB,-9.59396591208222e+01°)
3.08816146918329e+09	(-6.11091884394647e+00dB,1.63002248508272e+02°)	(-1.87311288939567e+01dB,4.13844400616859e+01°)	(1.25790848891764e+01dB,6.49731240301060e+01°)	(-2.13160422312545e+01dB,-9.59617041242111e+01°)
3.08887262651153e+09	(-6.11043268510589e+00dB,1.62985477401251e+02°)	(-1.87299299159580e+01dB,4.13823656836400e+01°)	(1.25771264942974e+01dB,6.49621467008649e+01°)	(-2.13235752320565e+01dB,-9.59837884650685e+01°)
3.08958394760866e+09	(-6.10994656103955e+00dB,1.62968706362465e+02°)	(-1.87287308474105e+01dB,4.13802878475382e+01°)	(1.25751680551963e+01dB,6.49511658526094e+01°)	(-2.13311122013459e+01dB,-9.60058983965431e+01°)
3.09029543251237e+09	(-6.10945997406844e+00dB,1.62951935452539e+02°)	(-1.87275317240831e+01dB,4.13782104500750e+01°)	(1.25732095361658e+01dB,6.49401853822331e+01°)	(-2.13386562266950e+01dB,-9.60280481283022e+01°)
3.09100708126040e+09	(-6.10897314026273e+00dB,1.62935164665099e+02°)	(-1.87263325297203e+01dB,4.13761317987518e+01°)	(1.25712509535230e+01dB,6.49292035974341e+01°)	(-2.13462060143577e+01dB,-9.60502314537655e+01°)
3.09171889389048e+09	(-6.10848618861076e+00dB,1.62918393905037e+02°)	(-1.87251332582982e+01dB,4.13740508829952e+01°)	(1.25692923133534e+01dB,6.49182194878384e+01°)	(-2.13537606286597e+01dB,-9.60724454209264e+01°)
3.09243087044034e+09	(-6.10799894758584e+00dB,1.62901623449787e+02°)	(-1.87239339116460e+01dB,4.13719690475223e+01°)	(1.25673336138895e+01dB,6.49072343983606e+01°)	(-2.13613216065009e+01dB,-9.60946929064134e+01°)
3.09314301094774e+09	(-6.10751132955180e+00dB,1.62884853212585e+02°)	(-1.87227345002880e+01dB,4.13698869760524e+01°)	(1.25653748446687e+01dB,6.48962490129175e+01°)	(-2.13688893212094e+01dB,-9.61169773157481e+01°)
